time,point_index,phase,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,ndi_px_raw,ndi_py_raw,ndi_pz_raw,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,cp_px,cp_py,cp_pz,msr_j0,msr_j1,msr_j2,msr_j3,msr_j4
1775760337.8070667,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-13.970508575439453,268.1451416015625,-238.79710388183594,0.43925352096557546,0.33319702148435226,0.15955352783203125,0.6623332500457764,-0.04924676939845085,0.0,0.7475889921188354,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.8320324,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-13.936454772949219,268.1654357910156,-238.9494171142578,0.47330732345580984,0.35349121093747726,0.00724029541015625,0.6620107293128967,-0.0499710775911808,0.0,0.7478266358375549,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.8570745,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.229202270507812,268.1422424316406,-239.16000366210938,0.1805598258972161,0.33029785156247726,-0.20334625244140625,0.6617727875709534,-0.049031928181648254,0.0,0.7480993270874023,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.8819792,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.289186477661133,268.4172668457031,-239.09893798828125,0.12057561874389577,0.6053222656249773,-0.14228057861328125,0.6627187132835388,-0.048561085015535355,0.0,0.7472922801971436,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.9069881,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.071333885192871,268.37103271484375,-238.9620361328125,0.3384282112121575,0.5590881347656023,-0.00537872314453125,0.6628223061561584,-0.04911445453763008,0.0,0.7471641898155212,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.9319794,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.12932300567627,268.3731689453125,-238.952880859375,0.28043909072875906,0.5612243652343523,0.00377655029296875,0.6629796028137207,-0.04893093928694725,0.0,0.7470366954803467,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.9569867,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.449880599975586,268.5415954589844,-239.1280975341797,-0.04011850357055735,0.7296508789062273,-0.17144012451171875,0.663352906703949,-0.04781172424554825,0.0,0.7467777729034424,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760337.9820268,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.14401626586914,268.4893493652344,-238.93804931640625,0.26574583053588796,0.6774047851562273,0.01860809326171875,0.6636134386062622,-0.04880424961447716,0.0,0.7464819550514221,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760338.0069952,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-13.803333282470703,268.3630065917969,-238.75848388671875,0.6064288139343255,0.5510620117187273,0.19817352294921875,0.6633371114730835,-0.05011143907904625,0.0,0.7466409206390381,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760338.0333772,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.166638374328613,268.3673095703125,-239.03692626953125,0.2431237220764153,0.5553649902343523,-0.08026885986328125,0.6629022359848022,-0.049187760800123215,0.0,0.7470884919166565,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760338.05706,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.257487297058105,268.47998046875,-238.87701416015625,0.15227479934692312,0.6680358886718523,0.07964324951171875,0.6634206175804138,-0.04902297258377075,0.0,0.7466390132904053,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
1775760338.0820053,0,initial_wait,0.0,0.0,0.0,0.0,0.0,-14.390496253967285,268.29345703125,-238.96627807617188,0.01926584243774343,0.48151245117185226,-0.00962066650390625,0.6626352667808533,-0.048716191202402115,0.0,0.747356116771698,6.730850922764705e-20,-0.0010992313747034631,0.019969769412411038,0.0,0.0,0.0,0.0,0.0
